hhid,round,memberid,comment,skip_s3_new,skip_s3_old,hv_s3q24,s3q1,s3q2,s3q3,s3q3b,s3q4,s3q5,s3q6,s3q6b,s3q7,s3q7a,s3q7b,s3q8,s3q8b,s3q9a,s3q9b,s3q10,s3q11,s3q12,s3q12b,s3q13,s3q14,s3q14a,s3q14a1,s3q14b,s3q15,s3q16,s3q17,s3q17b,s3q18,s3q19,s3q19b,s3q20,s3q21,s3q22,s3q22b,s3q23,s3q24
1007,1,8,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
1007,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,,no,,,,,,,,
1007,2,3,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,2,4,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,,no,,,,,,,,
1007,2,5,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,,no,,,,,,,,
1007,2,6,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,,no,,,,,,,,
1007,2,7,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1007,3,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
1007,3,4,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
1007,3,5,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
1007,3,6,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
1007,3,8,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,3,9,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,4,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1007,4,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1007,4,4,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1007,4,5,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1007,4,6,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1007,4,8,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,4,9,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,5,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1007,5,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
1007,5,4,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
1007,5,5,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
1007,5,6,0,1,1,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,5,8,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,5,9,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
1007,6,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Form 4,no,,,,no,,.,,,,,,
1007,6,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 8,no,,,,no,,.,,,,,,
1007,6,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 8,no,,,,no,,.,,,,,,
1007,6,8,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,Yes,Yes,Standard/Grade 1,yes,no,,,,Government,.,yes,no,,,,
1007,6,9,0,1,1,,,,,,,,,,,,,,,,,,,,,,,No,Yes,Nursery,no,,,,yes,Government,.,yes,no,,,,
1007,7,1,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,7,2,,,,,,,,,,,Form 4,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,7,3,,,,,,,,,,,Standard 7,,Yes,Yes,1000,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,7,4,,,,,,,,,,,Standard 5,,Yes,Yes,1000,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,7,5,,,,,,,,,,,Standard 1,,Yes,Yes,800,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,7,6,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,1,1,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,1,2,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,1,3,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,1,4,,0,,,Yes,Yes,,,Government,6,Standard 6,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
1008,1,5,,0,,,Yes,Yes,,,Government,5,Standard 5,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
1008,1,6,,0,,,No,Yes,,,Government,5,Standard 3,,Yes,,,,,,,Yes,Yes,working for household own production,,.b,,,,,,,,,,,,,,,,,
1008,1,7,,0,,,No,Yes,,,Government,5,Standard 2,,Yes,,,,,,,Yes,Yes,illness of [Name],,2,,,,,,,,,,,,,,,,,
1008,1,8,,0,,,No,Yes,,,Government,5,Nursery,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
1008,1,9,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,1,10,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,1,11,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
1008,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
1008,2,3,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
1008,2,4,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
1008,2,5,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
1008,2,6,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,yes,no,,,,Government,,yes,no,,,,
1008,2,7,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,yes,no,,,,Government,,yes,no,,,,
1008,2,8,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,yes,no,,,,Government,,yes,no,,,,
1008,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1008,3,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1008,3,3,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1008,3,4,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
1008,3,5,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
1008,3,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
1008,3,7,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
1008,3,8,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
1008,3,9,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,3,10,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,3,11,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,4,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
1008,4,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1008,4,3,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1008,4,4,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,yes,teacher absent,,15,yes
1008,4,5,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,yes,Other (specify),REFUSED SCHOOL,no,,,,,,,,yes
1008,4,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,yes,teacher absent,,15,yes
1008,4,7,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,yes,teacher absent,,16,yes
1008,4,8,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,no,,,,Government,,yes,yes,teacher absent,,16,yes
1008,4,9,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,yes,no,,,,Government,,yes,yes,teacher absent,,15,
1008,4,10,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,4,11,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,5,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1008,5,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1008,5,3,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1008,5,4,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
1008,5,5,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,yes,not necessary/no point,,no,,,,,,,,yes
1008,5,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
1008,5,7,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,yes,illness of [Name],,4,yes
1008,5,8,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
1008,5,9,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
1008,5,10,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
1008,5,11,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,5,12,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
1008,6,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
1008,6,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
1008,6,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Form 2,yes,no,,,,Government,.,yes,yes,school closed temporarily,,30,
1008,6,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 7,no,,,,no,,.,,,,,,
1008,6,6,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 6,no,,,,no,,.,,,,,,
1008,6,7,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 7,yes,no,,,,Government,.,no,yes,school closed temporarily,,34,
1008,6,8,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 6,yes,no,,,,Government,.,no,yes,school closed temporarily,,34,
1008,6,9,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 4,yes,no,,,,Government,.,no,yes,school closed temporarily,,34,
1008,6,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 3,yes,no,,,,Government,.,no,yes,school closed temporarily,,34,
1008,6,11,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,Yes,Yes,Standard/Grade 1,no,,,,no,,.,,,,,,
1008,6,12,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
1008,7,1,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,7,2,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,7,3,,,,,,,,,,,Form 4,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,7,4,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,7,5,,,,,,,,,,,Standard 7,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,7,6,,,,,,,,,,,Standard 6,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,7,7,,,,,,,,,,,Form 4,,Yes,Yes,12000,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,7,8,,,,,,,,,,,Form 1,,Yes,Yes,35000,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,7,9,,,,,,,,,,,Standard 8,,Yes,Yes,2000,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,7,10,,,,,,,,,,,Standard 7,,Yes,Yes,15000,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,7,11,,,,,,,,,,,Standard 2,,Yes,Yes,500,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,7,12,,,,,,,,,,,Standard 5,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,7,13,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,1,1,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,1,2,,0,,,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,1,3,,0,,,Yes,Yes,,,Government,7,Standard 7,,Yes,,,,,,,Yes,Yes,illness of [Name],,4,,,,,,,,,,,,,,,,,
1009,1,4,,0,,,Yes,Yes,,,Government,6,Standard 6,,Yes,,,,,,,Yes,Yes,illness of [Name],,5,,,,,,,,,,,,,,,,,
1009,1,5,,0,,,Yes,Yes,,,Government,7,Standard 5,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
1009,1,6,,0,,,Yes,Yes,,,Government,4,Standard 5,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
1009,1,7,,1,,,.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,1,16,,0,,,Yes,Yes,,,Government,7,Diploma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
1009,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,no,,,,no,,,,no,,,,,,,,
1009,2,3,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
1009,2,4,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
1009,2,5,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
1009,2,6,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
1009,2,16,,1,0,,Yes,No,no school present,,,,,,,,,,,,,,,,,,.b,,,,.b,,,,,,,,,,,,
1009,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1009,3,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1009,3,3,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,yes,cannot afford,,no,,,,,,,,yes
1009,3,4,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
1009,3,5,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
1009,3,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
1009,3,7,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,3,16,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,no,no,,,,
1009,4,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1009,4,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1009,4,3,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,yes,teacher absent,,15,yes
1009,4,4,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,yes,teacher absent,,15,yes
1009,4,5,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,yes,teacher absent,,15,yes
1009,4,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,yes,teacher absent,,15,yes
1009,4,7,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,no,,,,yes,no,,,,Government,,yes,yes,teacher absent,,25,
1009,4,16,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,no,no,,,,
1009,5,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1009,5,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,no,,,,.b,,,,no,,,,,,,,yes
1009,5,3,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,yes,completed,,no,,,,,,,,yes
1009,5,4,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,yes,completed,,no,,,,,,,,yes
1009,5,5,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,yes,illness of [Name],,10,yes
1009,5,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
1009,5,7,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,
1009,5,16,0,1,0,unknown,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,yes,completed,,no,,,,,,,,
1009,5,17,0,0,1,unknown,No,No,domestic duties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,5,18,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,5,19,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,5,20,0,1,1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,6,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
1009,6,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
1009,6,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 8,no,,,,no,,.,,,,,,
1009,6,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,No,,,,,,,,.,,,,,,
1009,6,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,no,No,No,,,,,,,,.,,,,,,
1009,6,6,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Form 3,yes,no,,,,Government,.,yes,no,,,,
1009,6,7,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 4,yes,no,,,,Government,.,yes,no,,,,
1009,6,16,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,No,,,,,,,,.,,,,,,
1009,6,17,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 7,no,,,,yes,Government,.,no,no,,,,
1009,6,18,0,1,1,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Standard/Grade 2,yes,no,,,,Government,.,no,no,,,,
1009,6,19,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
1009,6,20,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,
1009,7,1,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,7,2,,,,,,,,,,,Standard 7,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,7,3,,,,,,,,,,,Standard 8,,Yes,Yes,4200,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,7,4,,,,,,,,,,,Standard 7,,Yes,Yes,4200,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,7,5,,,,,,,,,,,Standard 4,,Yes,Yes,1700,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,7,6,,,,,,,,,,,Standard 2,,Yes,Yes,1500,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,7,7,,,,,,,,,,,Certificate,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,1,1,,0,,,Yes,Yes,,,Government,8,Form 4,,No,,,completed,,27,,,,,,,,,,,,,,,,,,,,,,,
1010,1,2,,0,,,Yes,Yes,,,Government,7,Form 4,,No,,,completed,,24,,,,,,,,,,,,,,,,,,,,,,,
1010,1,3,,0,,,Yes,Yes,,,Government,7,Form 4,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
1010,1,4,,0,,,Yes,Yes,,,Government,6,Form 4,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
1010,1,5,,0,,,Yes,Yes,,,Government,6,Standard 8,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
1010,1,6,,0,,,Yes,Yes,,,Government,6,Standard 4,,Yes,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,
1010,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,,no,,,,,,,,
1010,2,2,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,no,,,,no,,,,,,,,
1010,2,3,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,yes,completed,,,.b,,,,,,,
1010,2,4,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,yes,completed,,,.b,,,,,,,
1010,2,5,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,no,no,,,,
1010,2,6,,1,0,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,no,no,,,,
1010,3,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
1010,3,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
1010,3,3,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,yes,Government,,yes,no,,,,yes
1010,3,4,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,yes,no,,,,no
1010,3,5,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
1010,3,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,no,,,,yes
1010,4,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
1010,4,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
1010,4,3,1,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Private - other,,no,no,,,,no
1010,4,4,1,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,no,,,,Government,,no,yes,teacher absent,,15,no
1010,4,5,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,yes,yes,teacher absent,,15,yes
1010,4,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Private - other,,no,no,,,,yes
1010,5,1,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
1010,5,2,0,1,0,not a student/not attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,,,,no,,,,,,,,yes
1010,5,3,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Private - other,,no,yes,cannot afford,,132,yes
1010,5,4,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,no,no,,,,yes
1010,5,5,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Private - other,,no,no,,,,yes
1010,5,6,0,1,0,student/attending school,,,,,,,,,,,,,,,,,,,,,yes,,,,.b,no,,,,Government,,no,no,,,,yes
1010,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Degree,no,,,,no,,.,,,,,,
1010,6,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Diploma,no,,,,no,,.,,,,,,
1010,6,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Degree,yes,yes,completed,,,Government,.,no,no,,,,
1010,6,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Form 4,no,,,,no,,.,,,,,,
1010,6,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Standard/Grade 8,yes,no,,,,Private - church/mosque,.,no,no,,,,
1010,6,6,0,1,0,,,,,,,,,,,,,,,,,,,,,,yes,Yes,Yes,Diploma,no,,,,no,,.,,,,,,
