hhid,round,comment,memberid,s2q2,s2q3,s2q5,s2q27,s2q20,s2q20b,s2q17,s2q17b,s2q18,s2q4b,s2q4a,s2q6,s2q7,s2q8a,s2q8b,s2q8c,s2q24,s2q21,s2q22,s2q23a,s2q23b,s2q23c,s2q23d,s2q23e,s2q9,s2q10,s2q11,s2q12,s2q13,s2q14,s2q25a,s2q25,s2q25a_r6,s2q25_r6,s2q26,s2q28,s2q29,s2q29a,s2q30,s2q31,s2q31b,s2q31c,s2q32,s2q32b,s2q32c
1007,1,,8,Female,1,Grandchild,,,,,,,2008,October,Never married,,,,,,,,,,,,,Yes,Yes,4,Yes,Yes,5,,,,,,,,,,,,,,,
1007,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1007,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1007,2,,3,,,,,,,Work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1007,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1007,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1007,2,,7,,,,,,,Schooling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,3,0,1,Female,82,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,3,0,2,Male,44,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,3,0,4,Male,37,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,3,0,5,Female,32,Spouse of son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,3,0,6,Female,27,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,3,0,8,Female,3,Grandchild,,,,,,,2008,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,3,0,9,Female,1,Grandchild,,Birth,,,,,2010,October,,,,,,,,,,,,,,Yes,Yes,4,Yes,Yes,5,,,,,,,,,,,,,,,
1007,4,0,1,Female,83,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1007,4,0,2,Male,45,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1007,4,0,4,Male,38,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1007,4,0,5,Female,33,Spouse of son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1007,4,0,6,Female,28,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1007,4,0,8,Female,4,Grandchild,,,,,,,2008,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,4,0,9,Female,2,Grandchild,,,,,,,2010,March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,5,0,1,Female,85,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1007,5,0,2,Male,47,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1007,5,0,4,Male,40,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1007,5,0,5,Female,35,Spouse of son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1007,5,0,6,Female,29,Left the household,,,,Marriage,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,5,0,8,Female,6,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,5,0,9,Female,4,Grandchild,,,,,,,2009,Don’t Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,6,0,1,Female,87,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Widowed,,,,,,,,,,
1007,6,1,2,Male,49,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Never married,,,,,,,,,,
1007,6,0,4,Male,42,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
1007,6,0,5,Female,37,Spouse of son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
1007,6,0,8,Female,8,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,6,0,9,Female,6,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,7,,1,Female,69,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Yes,1,Yes,Yes,Yes,link removed,Yes,Yes,Feature phone
1007,7,,2,Male,45,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,Yes,No,,No,,
1007,7,,3,Female,10,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
1007,7,,4,Female,9,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
1007,7,,5,Male,8,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
1007,7,,6,Female,37,Spouse of son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,Yes,No,,Yes,Yes,Feature phone
1008,1,,1,Male,65,Head,,,,,,,,,Married,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,1,,2,Male,60,Not related,,,,,,,,,Married,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,1,,3,Female,30,Spouse/consensual partner,,,,,,,,,Married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,1,,4,Male,13,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,3,,,,,,,,,,,,,,,
1008,1,,5,Male,11,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,3,,,,,,,,,,,,,,,
1008,1,,6,Male,9,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,3,,,,,,,,,,,,,,,
1008,1,,7,Female,8,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,3,,,,,,,,,,,,,,,
1008,1,,8,Female,6,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,3,,,,,,,,,,,,,,,
1008,1,,9,Male,4,Son/daughter,,,,,,,2005,April,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,3,,,,,,,,,,,,,,,
1008,1,,10,Male,3,Son/daughter,,,,,,,2006,September,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,3,,,,,,,,,,,,,,,
1008,1,,11,Female,1,Son/daughter,,,,,,,2008,September,Never married,,,,,,,,,,,,,Yes,Yes,.b,Yes,Yes,.b,,,,,,,,,,,,,,,
1008,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1008,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1008,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1008,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1008,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1008,3,0,1,Male,67,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,3,0,2,Male,62,Not related,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,3,0,3,Female,32,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,3,0,4,Male,15,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,3,0,5,Male,13,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,3,0,6,Male,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,3,0,7,Female,10,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,3,0,8,Female,8,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,3,0,9,Male,6,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,3,0,10,Male,5,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,3,0,11,Female,3,Son/daughter,,,,,,,2009,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,4,0,1,Male,68,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1008,4,0,2,Male,63,Not related,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1008,4,0,3,Female,33,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1008,4,0,4,Male,16,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1008,4,0,5,Male,14,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1008,4,1,6,Male,12,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1008,4,0,7,Female,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1008,4,0,8,Female,9,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,4,0,9,Male,7,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,4,0,10,Male,6,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,4,0,11,Female,4,Son/daughter,,,,,,,2008,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,5,0,1,Male,70,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1008,5,0,2,Male,65,Not related,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1008,5,0,3,Female,35,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1008,5,0,4,Male,18,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1008,5,0,5,Male,16,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1008,5,1,6,Male,14,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1008,5,0,7,Female,13,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1008,5,0,8,Female,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1008,5,0,9,Male,9,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,5,0,10,Male,8,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,5,0,11,Female,6,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,5,0,12,Female,0,Son/daughter,,Birth,,,,,2013,January,,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,3,,,,,,,,,,,,,,,
1008,6,0,1,Male,72,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
1008,6,1,2,Male,67,Left the household,,,,Work,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,6,0,3,Female,37,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
1008,6,0,4,Male,20,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
1008,6,0,5,Male,18,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
1008,6,0,6,Male,16,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
1008,6,0,7,Female,15,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
1008,6,0,8,Female,13,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
1008,6,0,9,Male,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
1008,6,0,10,Male,10,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,6,0,11,Female,8,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,6,0,12,Female,2,Son/daughter,,,,,,,2013,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,7,,1,Male,83,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Yes,1,Yes,Yes,Yes,link removed,Yes,Yes,Basic phone
1008,7,,2,Female,45,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,Yes,Yes,link removed,No,,
1008,7,,3,Male,26,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,Yes,No,,Yes,Yes,Smartphone
1008,7,,4,Male,24,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,Yes,No,,No,,
1008,7,,5,Male,23,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,Yes,No,,Yes,Yes,Basic phone
1008,7,,6,Male,22,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,Yes,No,,Yes,Yes,Smartphone
1008,7,,7,Female,19,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,No,,,No,,
1008,7,,8,Female,17,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,No,,,No,,
1008,7,,9,Male,16,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,No,,,No,,
1008,7,,10,Male,14,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
1008,7,,11,Female,7,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
1008,7,,12,Female,11,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
1008,7,,13,Male,30,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,Yes,No,,No,,
1009,1,,1,Male,70,Head,,,,,,,,,Married,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,1,,2,Female,50,Spouse/consensual partner,,,,,,,,,Married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,1,,3,Female,15,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
1009,1,,4,Female,13,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
1009,1,,5,Male,12,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,
1009,1,,6,Female,10,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
1009,1,,7,Male,4,Grandchild,,,,,,,2005,March,Never married,,,,,,,,,,,,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,
1009,1,,16,Male,24,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1009,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1009,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1009,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1009,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1009,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1009,3,0,1,Male,72,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,3,0,2,Female,52,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,3,0,3,Female,17,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,3,0,4,Female,15,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,3,0,5,Male,14,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,3,0,6,Female,12,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,3,0,7,Male,6,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,3,0,16,Male,26,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,4,0,1,Male,73,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1009,4,0,2,Female,53,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1009,4,0,3,Female,18,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1009,4,0,4,Female,16,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1009,4,0,5,Male,15,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1009,4,0,6,Female,13,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1009,4,0,7,Male,7,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,4,0,16,Male,27,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1009,5,0,1,Male,75,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1009,5,0,2,Female,55,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1009,5,0,3,Female,20,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1009,5,0,4,Female,18,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1009,5,0,5,Male,17,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1009,5,0,6,Female,15,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1009,5,0,7,Male,9,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,5,0,16,Male,29,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,Never married,No,,,,,,,,,,,,,
1009,5,0,17,Female,27,Son/daughter,,Divorce,,,,,,,Divorced/separated,,,,,,Yes,Yes,18,19,20,,,,,,,,,,,,,,,,,,,,,,,
1009,5,0,18,Female,4,Grandchild,,Divorce,,,,,2009,May,,,,,,,,,,,,,,Yes,No,,Yes,Yes,17,,,,,,,,,,,,,,,
1009,5,0,19,Female,3,Grandchild,,Divorce,,,,,2010,October,,,,,,,,,,,,,,Yes,No,,Yes,Yes,17,,,,,,,,,,,,,,,
1009,5,0,20,Male,1,Grandchild,,Divorce,,,,,2012,January,,,,,,,,,,,,,,Yes,No,,Yes,Yes,17,,,,,,,,,,,,,,,
1009,6,0,1,Male,77,Left the household,,,,Death,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,6,0,2,Female,57,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
1009,6,0,3,Female,22,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Married,,,,,,,,,,
1009,6,0,4,Female,20,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Married,,,,,,,,,,
1009,6,0,5,Male,19,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
1009,6,0,6,Female,17,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
1009,6,0,7,Male,11,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
1009,6,0,16,Male,31,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Married,Yes,Married,,,,,,,,,,
1009,6,0,17,Female,29,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
1009,6,0,18,Female,6,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,6,0,19,Female,5,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,6,0,20,Male,3,Grandchild,,,,,,,2012,March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,7,,1,Female,82,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Yes,1,Yes,Yes,Yes,link removed,Yes,Yes,Basic phone
1009,7,,2,Female,42,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,Yes,Yes,link removed,Yes,Yes,Basic phone
1009,7,,3,Male,15,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
1009,7,,4,Female,13,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
1009,7,,5,Female,10,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
1009,7,,6,Male,8,Grandchild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,
1009,7,,7,Female,25,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,No,0,No,Yes,No,,Yes,Yes,Smartphone
1010,1,,1,Male,50,Head,,,,,,,,,Married,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,1,,2,Female,43,Spouse/consensual partner,,,,,,,,,Married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,1,,3,Male,21,Uncle/aunt,,,,,,,,,Never married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,1,,4,Female,19,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,1,,5,Male,15,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
1010,1,,6,Female,11,Son/daughter,,,,,,,,,Never married,,,,,,,,,,,,,Yes,Yes,1,Yes,Yes,2,,,,,,,,,,,,,,,
1010,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1010,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1010,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1010,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1010,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1010,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1010,3,0,1,Male,60,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,3,0,2,Female,45,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,3,0,3,Female,19,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,3,0,4,Male,17,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,3,0,5,Female,12,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,3,0,6,Male,23,Nephew/niece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,4,0,1,Male,61,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1010,4,0,2,Female,46,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1010,4,0,3,Female,20,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1010,4,0,4,Male,18,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1010,4,0,5,Female,13,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1010,4,0,6,Male,24,Nephew/niece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1010,5,0,1,Male,63,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1010,5,0,2,Female,48,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1010,5,0,3,Female,22,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1010,5,0,4,Male,20,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1010,5,0,5,Female,15,Son/daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1010,5,0,6,Male,26,Nephew/niece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,
1010,6,0,1,Male,65,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
1010,6,0,2,Female,50,Spouse/consensual partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,
