hhid,round,comment,Ind_ID,Ind_ID_r7,s15q47c,s15q47g,s15q47h,s15q47i,s15q47k,Ind_ID_r7a,s15q47l,Ind_ID_r7b,s15q53aI,s15q53bI,s15q53b2,s15q53cU,s15q53c2
1018,3,0,Purchase livestock,,,,,,,,,,0,0,,,
1018,3,0,Production or operating costs,,,,,,,,,,0,0,,,
1018,3,0,Health care expenses,,,,,,,,,,0,0,,,
1018,3,0,Social obligations,,,,,,,,,,0,0,,,
1018,3,0,Save,,,,,,,,,,0,0,,,
1018,3,0,Share with others,,,,,,,,,,2000,0,,,
1018,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,0,0,,,
1018,3,0,Other (specify if other),,,,,,,,,,0,0,,,
1018,6,0,Purchase food,,,,,,,,,,,,,,
1018,6,0,Education costs,,,,,,,,,,,,,,
1018,6,0,Purchase livestock,,,,,,,,,,,,,,
1018,6,0,Production or operating costs,,,,,,,,,,,,,,
1018,6,0,Health care expenses,,,,,,,,,,,,,,
1018,6,0,Social obligations,,,,,,,,,,,,,,
1018,6,0,Save,,,,,,,,,,,,,,
1018,6,0,Share with others,,,,,,,,,,,,,,
1018,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1018,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1018,6,0,Other (specify if other),,,,,,,,,,,,,,
1019,3,0,Purchase food,,,,,,,,,,0,1000,,,
1019,3,0,Education costs,,,,,,,,,,0,0,,,
1019,3,0,Purchase livestock,,,,,,,,,,0,0,,,
1019,3,0,Production or operating costs,,,,,,,,,,0,0,,,
1019,3,0,Health care expenses,,,,,,,,,,0,0,,,
1019,3,0,Social obligations,,,,,,,,,,0,0,,,
1019,3,0,Save,,,,,,,,,,0,1900,,,
1019,3,0,Share with others,,,,,,,,,,0,0,,,
1019,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,0,1000,,,
1019,3,0,Other (specify if other),,,,,,,,,,0,0,,,
1019,6,0,Purchase food,,,,,,,,,,,,,,
1019,6,0,Education costs,,,,,,,,,,,,,,
1019,6,0,Purchase livestock,,,,,,,,,,,,,,
1019,6,0,Production or operating costs,,,,,,,,,,,,,,
1019,6,0,Health care expenses,,,,,,,,,,,,,,
1019,6,0,Social obligations,,,,,,,,,,,,,,
1019,6,0,Save,,,,,,,,,,,,,,
1019,6,0,Share with others,,,,,,,,,,,,,,
1019,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1019,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1019,6,0,Other (specify if other),,,,,,,,,,,,,,
1019,7,,,Other (specify),,,,,,,No,,,,,,
1019,7,,,Food for humans,,,,,,,No,,,,,,
1019,7,,,Water for humans,,,,,,,No,,,,,,
1019,7,,,Health services for humans,,,,,,,No,,,,,,
1019,7,,,Education/school fees,,,,,,,No,,,,,,
1019,7,,,Pay back debt,,,,,,,No,,,,,,
1019,7,,,Save,,,,,,,Yes,,,,,,
1019,7,,,Livestock purchases,,,,,,,No,,,,,,
1019,7,,,Livestock inputs: water,,,,,,,No,,,,,,
1019,7,,,Livestock inputs: forrage or fodder,,,,,,,No,,,,,,
1019,7,,,Livestock inputs: Vaccinate / vetrinary services,,,,,,,No,,,,,,
1019,7,,,Hiring labor for herding,,,,,,,No,,,,,,
1019,7,,,Livestock trucking\trekking\transportation,,,,,,,No,,,,,,
1019,7,,,Gave to others/ share,,,,,,,No,,,,,,
1019,7,,,"Ceremonies (e.g., weddings, funerals, religious events)",,,,,,,No,,,,,,
1020,3,0,Purchase food,,,,,,,,,,,,,3000,
1020,3,0,Education costs,,,,,,,,,,,,,0,
1020,3,0,Purchase livestock,,,,,,,,,,,,,0,
1020,3,0,Production or operating costs,,,,,,,,,,,,,0,
1020,3,0,Health care expenses,,,,,,,,,,,,,0,
1020,3,0,Social obligations,,,,,,,,,,,,,0,
1020,3,0,Save,,,,,,,,,,,,,0,
1020,3,0,Share with others,,,,,,,,,,,,,0,
1020,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
1020,3,0,Other (specify if other),,,,,,,,,,,,,0,
1021,3,0,Purchase food,,,,,,,,,,,,,0,
1021,3,0,Education costs,,,,,,,,,,,,,0,
1021,3,0,Purchase livestock,,,,,,,,,,,,,3000,
1021,3,0,Production or operating costs,,,,,,,,,,,,,0,
1021,3,0,Health care expenses,,,,,,,,,,,,,0,
1021,3,0,Social obligations,,,,,,,,,,,,,0,
1021,3,0,Save,,,,,,,,,,,,,0,
1021,3,0,Share with others,,,,,,,,,,,,,0,
1021,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
1021,3,0,Other (specify if other),,,,,,,,,,,,,0,
1021,6,0,Purchase food,,,,,,,,,,,,,,
1021,6,0,Education costs,,,,,,,,,,,,,,
1021,6,0,Purchase livestock,,,,,,,,,,,,,,
1021,6,0,Production or operating costs,,,,,,,,,,,,,,
1021,6,0,Health care expenses,,,,,,,,,,,,,,
1021,6,0,Social obligations,,,,,,,,,,,,,,
1021,6,0,Save,,,,,,,,,,,,,,
1021,6,0,Share with others,,,,,,,,,,,,,,
1021,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1021,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1021,6,0,Other (specify if other),,,,,,,,,,,,,,
1022,3,0,Purchase food,,,,,,,,,,,,,3000,
1022,3,0,Education costs,,,,,,,,,,,,,0,
1022,3,0,Purchase livestock,,,,,,,,,,,,,0,
1022,3,0,Production or operating costs,,,,,,,,,,,,,0,
1022,3,0,Health care expenses,,,,,,,,,,,,,0,
1022,3,0,Social obligations,,,,,,,,,,,,,0,
1022,3,0,Save,,,,,,,,,,,,,0,
1022,3,0,Share with others,,,,,,,,,,,,,0,
1022,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
1022,3,0,Other (specify if other),,,,,,,,,,,,,0,
1022,6,0,Purchase food,,,,,,,,,,,,,,
1022,6,0,Education costs,,,,,,,,,,,,,,
1022,6,0,Purchase livestock,,,,,,,,,,,,,,
1022,6,0,Production or operating costs,,,,,,,,,,,,,,
1022,6,0,Health care expenses,,,,,,,,,,,,,,
1022,6,0,Social obligations,,,,,,,,,,,,,,
1022,6,0,Save,,,,,,,,,,,,,,
1022,6,0,Share with others,,,,,,,,,,,,,,
1022,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1022,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1022,6,0,Other (specify if other),,,,,,,,,,,,,,
1023,3,0,Purchase food,,,,,,,,,,,,,1400,
1023,3,0,Education costs,,,,,,,,,,,,,150,
1023,3,0,Purchase livestock,,,,,,,,,,,,,0,
1023,3,0,Production or operating costs,,,,,,,,,,,,,500,
1023,3,0,Health care expenses,,,,,,,,,,,,,0,
1023,3,0,Social obligations,,,,,,,,,,,,,0,
1023,3,0,Save,,,,,,,,,,,,,300,
1023,3,0,Share with others,,,,,,,,,,,,,150,
1023,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,500,
1023,3,0,Other (specify if other),,,,,,,,,,,,,0,
1023,6,0,Purchase food,,,,,,,,,,,,,,
1023,6,0,Education costs,,,,,,,,,,,,,,
1023,6,0,Purchase livestock,,,,,,,,,,,,,,
1023,6,0,Production or operating costs,,,,,,,,,,,,,,
1023,6,0,Health care expenses,,,,,,,,,,,,,,
1023,6,0,Social obligations,,,,,,,,,,,,,,
1023,6,0,Save,,,,,,,,,,,,,,
1023,6,0,Share with others,,,,,,,,,,,,,,
1023,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1023,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1023,6,0,Other (specify if other),,,,,,,,,,,,,,
1024,3,0,Purchase food,,,,,,,,,,,,,0,
1024,3,0,Education costs,,,,,,,,,,,,,0,
1024,3,0,Purchase livestock,,,,,,,,,,,,,0,
1024,3,0,Production or operating costs,,,,,,,,,,,,,3000,
1024,3,0,Health care expenses,,,,,,,,,,,,,0,
1024,3,0,Social obligations,,,,,,,,,,,,,0,
1024,3,0,Save,,,,,,,,,,,,,0,
1024,3,0,Share with others,,,,,,,,,,,,,0,
1024,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
1024,3,0,Other (specify if other),,,,,,,,,,,,,0,
1024,6,0,Purchase food,,,,,,,,,,,,,,
1024,6,0,Education costs,,,,,,,,,,,,,,
1024,6,0,Purchase livestock,,,,,,,,,,,,,,
1024,6,0,Production or operating costs,,,,,,,,,,,,,,
1024,6,0,Health care expenses,,,,,,,,,,,,,,
1024,6,0,Social obligations,,,,,,,,,,,,,,
1024,6,0,Save,,,,,,,,,,,,,,
1024,6,0,Share with others,,,,,,,,,,,,,,
1024,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1024,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1024,6,0,Other (specify if other),,,,,,,,,,,,,,
1025,3,0,Purchase food,,,,,,,,,,,,,1000,
1025,3,0,Education costs,,,,,,,,,,,,,2000,
1025,3,0,Purchase livestock,,,,,,,,,,,,,0,
1025,3,0,Production or operating costs,,,,,,,,,,,,,0,
1025,3,0,Health care expenses,,,,,,,,,,,,,0,
1025,3,0,Social obligations,,,,,,,,,,,,,0,
1025,3,0,Save,,,,,,,,,,,,,0,
1025,3,0,Share with others,,,,,,,,,,,,,0,
1025,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
1025,3,0,Other (specify if other),,,,,,,,,,,,,0,
1025,6,0,Purchase food,,,,,,,,,,,,,,
1025,6,0,Education costs,,,,,,,,,,,,,,
1025,6,0,Purchase livestock,,,,,,,,,,,,,,
1025,6,0,Production or operating costs,,,,,,,,,,,,,,
1025,6,0,Health care expenses,,,,,,,,,,,,,,
1025,6,0,Social obligations,,,,,,,,,,,,,,
1025,6,0,Save,,,,,,,,,,,,,,
1025,6,0,Share with others,,,,,,,,,,,,,,
1025,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1025,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1025,6,0,Other (specify if other),,,,,,,,,,,,,,
1026,3,0,Purchase food,,,,,,,,,,,,,2000,
1026,3,0,Education costs,,,,,,,,,,,,,0,
1026,3,0,Purchase livestock,,,,,,,,,,,,,0,
1026,3,0,Production or operating costs,,,,,,,,,,,,,1000,
1026,3,0,Health care expenses,,,,,,,,,,,,,0,
1026,3,0,Social obligations,,,,,,,,,,,,,0,
1026,3,0,Save,,,,,,,,,,,,,0,
1026,3,0,Share with others,,,,,,,,,,,,,0,
1026,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
1026,3,0,Other (specify if other),,,,,,,,,,,,,0,
1026,4,0,Purchase food,,2000,3000,,,,,,,,,,,
1026,4,0,Education costs,,0,980,,,,,,,,,,,
1026,4,0,Purchase livestock,,0,0,,,,,,,,,,,
1026,4,0,Production or operating costs,,0,0,,,,,,,,,,,
1026,4,0,Health care expenses,,0,0,,,,,,,,,,,
1026,4,0,Social obligations,,0,0,,,,,,,,,,,
1026,4,0,Save,,0,0,,,,,,,,,,,
1026,4,0,Share with others,,0,0,,,,,,,,,,,
1026,4,0,Purchase Livestock Insurance (IBLI),,0,0,,,,,,,,,,,
1026,4,0,Other (specify if other),,0,0,,,,,,,,,,,
1026,6,0,Purchase food,,,,,,,,,,,,,,
1026,6,0,Education costs,,,,,,,,,,,,,,
1026,6,0,Purchase livestock,,,,,,,,,,,,,,
1026,6,0,Production or operating costs,,,,,,,,,,,,,,
1026,6,0,Health care expenses,,,,,,,,,,,,,,
1026,6,0,Social obligations,,,,,,,,,,,,,,
1026,6,0,Save,,,,,,,,,,,,,,
1026,6,0,Share with others,,,,,,,,,,,,,,
1026,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1026,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1026,6,0,Other (specify if other),,,,,,,,,,,,,,
1027,3,0,Purchase food,,,,,,,,,,,,,1500,
1027,3,0,Education costs,,,,,,,,,,,,,500,
1027,3,0,Purchase livestock,,,,,,,,,,,,,0,
1027,3,0,Production or operating costs,,,,,,,,,,,,,0,
1027,3,0,Health care expenses,,,,,,,,,,,,,1000,
1027,3,0,Social obligations,,,,,,,,,,,,,0,
1027,3,0,Save,,,,,,,,,,,,,0,
1027,3,0,Share with others,,,,,,,,,,,,,0,
1027,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
1027,3,0,Other (specify if other),,,,,,,,,,,,,0,
1027,6,0,Purchase food,,,,,,,,,,,,,,
1027,6,0,Education costs,,,,,,,,,,,,,,
1027,6,0,Purchase livestock,,,,,,,,,,,,,,
1027,6,0,Production or operating costs,,,,,,,,,,,,,,
1027,6,0,Health care expenses,,,,,,,,,,,,,,
1027,6,0,Social obligations,,,,,,,,,,,,,,
1027,6,0,Save,,,,,,,,,,,,,,
1027,6,0,Share with others,,,,,,,,,,,,,,
1027,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1027,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1027,6,0,Other (specify if other),,,,,,,,,,,,,,
1029,3,0,Purchase food,,,,,,,,,,,,,1500,
1029,3,0,Education costs,,,,,,,,,,,,,0,
1029,3,0,Purchase livestock,,,,,,,,,,,,,0,
1029,3,0,Production or operating costs,,,,,,,,,,,,,0,
1029,3,0,Health care expenses,,,,,,,,,,,,,0,
1029,3,0,Social obligations,,,,,,,,,,,,,0,
1029,3,0,Save,,,,,,,,,,,,,1500,
1029,3,0,Share with others,,,,,,,,,,,,,0,
1029,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
1029,3,0,Other (specify if other),,,,,,,,,,,,,0,
1029,6,0,Purchase food,,,,,,,,,,,,,,
1029,6,0,Education costs,,,,,,,,,,,,,,
1029,6,0,Purchase livestock,,,,,,,,,,,,,,
1029,6,0,Production or operating costs,,,,,,,,,,,,,,
1029,6,0,Health care expenses,,,,,,,,,,,,,,
1029,6,0,Social obligations,,,,,,,,,,,,,,
1029,6,0,Save,,,,,,,,,,,,,,
1029,6,0,Share with others,,,,,,,,,,,,,,
1029,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1029,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1029,6,0,Other (specify if other),,,,,,,,,,,,,,
1031,3,0,Purchase food,,,,,,,,,,0,10000,,,
1031,3,0,Education costs,,,,,,,,,,0,20000,,,
1031,3,0,Purchase livestock,,,,,,,,,,0,0,,,
1031,3,0,Production or operating costs,,,,,,,,,,0,9000,,,
1031,3,0,Health care expenses,,,,,,,,,,0,0,,,
1031,3,0,Social obligations,,,,,,,,,,0,0,,,
1031,3,0,Save,,,,,,,,,,0,0,,,
1031,3,0,Share with others,,,,,,,,,,0,0,,,
1031,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,0,0,,,
1031,3,0,Other (specify if other),,,,,,,,,,0,0,,,
1031,6,0,Purchase food,,,,,,,,,,,,,,
1031,6,0,Education costs,,,,,,,,,,,,,,
1031,6,0,Purchase livestock,,,,,,,,,,,,,,
1031,6,0,Production or operating costs,,,,,,,,,,,,,,
1031,6,0,Health care expenses,,,,,,,,,,,,,,
1031,6,0,Social obligations,,,,,,,,,,,,,,
1031,6,0,Save,,,,,,,,,,,,,,
1031,6,0,Share with others,,,,,,,,,,,,,,
1031,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1031,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1031,6,0,Other (specify if other),,,,,,,,,,,,,,
1032,3,0,Purchase food,,,,,,,,,,,,,1500,
1032,3,0,Education costs,,,,,,,,,,,,,0,
1032,3,0,Purchase livestock,,,,,,,,,,,,,0,
1032,3,0,Production or operating costs,,,,,,,,,,,,,0,
1032,3,0,Health care expenses,,,,,,,,,,,,,0,
1032,3,0,Social obligations,,,,,,,,,,,,,500,
1032,3,0,Save,,,,,,,,,,,,,0,
1032,3,0,Share with others,,,,,,,,,,,,,500,
1032,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,500,
1032,3,0,Other (specify if other),,,,,,,,,,,,,0,
1032,6,0,Purchase food,,,,,,,,,,,,,,
1032,6,0,Education costs,,,,,,,,,,,,,,
1032,6,0,Purchase livestock,,,,,,,,,,,,,,
1032,6,0,Production or operating costs,,,,,,,,,,,,,,
1032,6,0,Health care expenses,,,,,,,,,,,,,,
1032,6,0,Social obligations,,,,,,,,,,,,,,
1032,6,0,Save,,,,,,,,,,,,,,
1032,6,0,Share with others,,,,,,,,,,,,,,
1032,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1032,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1032,6,0,Other (specify if other),,,,,,,,,,,,,,
1033,3,0,Purchase food,,,,,,,,,,,,,1500,
1033,3,0,Education costs,,,,,,,,,,,,,500,
1033,3,0,Purchase livestock,,,,,,,,,,,,,0,
1033,3,0,Production or operating costs,,,,,,,,,,,,,0,
1033,3,0,Health care expenses,,,,,,,,,,,,,0,
1033,3,0,Social obligations,,,,,,,,,,,,,0,
1033,3,0,Save,,,,,,,,,,,,,0,
1033,3,0,Share with others,,,,,,,,,,,,,1000,
1033,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
1033,3,0,Other (specify if other),,,,,,,,,,,,,0,
1033,6,0,Purchase food,,,,,,,,,,,,,,
1033,6,0,Education costs,,,,,,,,,,,,,,
1033,6,0,Purchase livestock,,,,,,,,,,,,,,
1033,6,0,Production or operating costs,,,,,,,,,,,,,,
1033,6,0,Health care expenses,,,,,,,,,,,,,,
1033,6,0,Social obligations,,,,,,,,,,,,,,
1033,6,0,Save,,,,,,,,,,,,,,
1033,6,0,Share with others,,,,,,,,,,,,,,
1033,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1033,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1033,6,0,Other (specify if other),,,,,,,,,,,,,,
1034,3,0,Purchase food,,,,,,,,,,,,,1000,
1034,3,0,Education costs,,,,,,,,,,,,,0,
1034,3,0,Purchase livestock,,,,,,,,,,,,,0,
1034,3,0,Production or operating costs,,,,,,,,,,,,,2000,
1034,3,0,Health care expenses,,,,,,,,,,,,,0,
1034,3,0,Social obligations,,,,,,,,,,,,,0,
1034,3,0,Save,,,,,,,,,,,,,0,
1034,3,0,Share with others,,,,,,,,,,,,,0,
1034,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
1034,3,0,Other (specify if other),,,,,,,,,,,,,0,
1034,6,0,Purchase food,,,,,,,,,,,,,,
1034,6,0,Education costs,,,,,,,,,,,,,,
1034,6,0,Purchase livestock,,,,,,,,,,,,,,
1034,6,0,Production or operating costs,,,,,,,,,,,,,,
1034,6,0,Health care expenses,,,,,,,,,,,,,,
1034,6,0,Social obligations,,,,,,,,,,,,,,
1034,6,0,Save,,,,,,,,,,,,,,
1034,6,0,Share with others,,,,,,,,,,,,,,
1034,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1034,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1034,6,0,Other (specify if other),,,,,,,,,,,,,,
1035,3,0,Purchase food,,,,,,,,,,,,,1500,
1035,3,0,Education costs,,,,,,,,,,,,,1500,
1035,3,0,Purchase livestock,,,,,,,,,,,,,0,
1035,3,0,Production or operating costs,,,,,,,,,,,,,0,
1035,3,0,Health care expenses,,,,,,,,,,,,,0,
1035,3,0,Social obligations,,,,,,,,,,,,,0,
1035,3,0,Save,,,,,,,,,,,,,0,
1035,3,0,Share with others,,,,,,,,,,,,,0,
1035,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
1035,3,0,Other (specify if other),,,,,,,,,,,,,0,
1035,6,0,Purchase food,,,,,,,,,,,,,,
1035,6,0,Education costs,,,,,,,,,,,,,,
1035,6,0,Purchase livestock,,,,,,,,,,,,,,
1035,6,0,Production or operating costs,,,,,,,,,,,,,,
1035,6,0,Health care expenses,,,,,,,,,,,,,,
1035,6,0,Social obligations,,,,,,,,,,,,,,
1035,6,0,Save,,,,,,,,,,,,,,
1035,6,0,Share with others,,,,,,,,,,,,,,
1035,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1035,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1035,6,0,Other (specify if other),,,,,,,,,,,,,,
1036,3,0,Purchase food,,,,,,,,,,,,,0,
1036,3,0,Education costs,,,,,,,,,,,,,3000,
1036,3,0,Purchase livestock,,,,,,,,,,,,,0,
1036,3,0,Production or operating costs,,,,,,,,,,,,,0,
1036,3,0,Health care expenses,,,,,,,,,,,,,0,
1036,3,0,Social obligations,,,,,,,,,,,,,0,
1036,3,0,Save,,,,,,,,,,,,,0,
1036,3,0,Share with others,,,,,,,,,,,,,0,
1036,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
1036,3,0,Other (specify if other),,,,,,,,,,,,,0,
1036,6,0,Purchase food,,,,,,,,,,,,,,
1036,6,0,Education costs,,,,,,,,,,,,,,
1036,6,0,Purchase livestock,,,,,,,,,,,,,,
1036,6,0,Production or operating costs,,,,,,,,,,,,,,
1036,6,0,Health care expenses,,,,,,,,,,,,,,
1036,6,0,Social obligations,,,,,,,,,,,,,,
1036,6,0,Save,,,,,,,,,,,,,,
1036,6,0,Share with others,,,,,,,,,,,,,,
1036,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1036,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1036,6,0,Other (specify if other),,,,,,,,,,,,,,
1037,3,0,Purchase food,,,,,,,,,,,,,2000,
1037,3,0,Education costs,,,,,,,,,,,,,0,
1037,3,0,Purchase livestock,,,,,,,,,,,,,0,
1037,3,0,Production or operating costs,,,,,,,,,,,,,0,
1037,3,0,Health care expenses,,,,,,,,,,,,,0,
1037,3,0,Social obligations,,,,,,,,,,,,,0,
1037,3,0,Save,,,,,,,,,,,,,0,
1037,3,0,Share with others,,,,,,,,,,,,,0,
1037,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,1000,
1037,3,0,Other (specify if other),,,,,,,,,,,,,0,
1038,3,0,Purchase food,,,,,,,,,,,,,0,
1038,3,0,Education costs,,,,,,,,,,,,,0,
1038,3,0,Purchase livestock,,,,,,,,,,,,,3000,
1038,3,0,Production or operating costs,,,,,,,,,,,,,0,
1038,3,0,Health care expenses,,,,,,,,,,,,,0,
1038,3,0,Social obligations,,,,,,,,,,,,,0,
1038,3,0,Save,,,,,,,,,,,,,0,
1038,3,0,Share with others,,,,,,,,,,,,,0,
1038,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
1038,3,0,Other (specify if other),,,,,,,,,,,,,0,
1038,6,0,Purchase food,,,,,,,,,,,,,,
1038,6,0,Education costs,,,,,,,,,,,,,,
1038,6,0,Purchase livestock,,,,,,,,,,,,,,
1038,6,0,Production or operating costs,,,,,,,,,,,,,,
1038,6,0,Health care expenses,,,,,,,,,,,,,,
1038,6,0,Social obligations,,,,,,,,,,,,,,
1038,6,0,Save,,,,,,,,,,,,,,
1038,6,0,Share with others,,,,,,,,,,,,,,
1038,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1038,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1038,6,0,Other (specify if other),,,,,,,,,,,,,,
1039,3,0,Purchase food,,,,,,,,,,,,,1500,
1039,3,0,Education costs,,,,,,,,,,,,,0,
1039,3,0,Purchase livestock,,,,,,,,,,,,,0,
1039,3,0,Production or operating costs,,,,,,,,,,,,,1000,
1039,3,0,Health care expenses,,,,,,,,,,,,,500,
1039,3,0,Social obligations,,,,,,,,,,,,,0,
1039,3,0,Save,,,,,,,,,,,,,0,
1039,3,0,Share with others,,,,,,,,,,,,,0,
1039,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
1039,3,0,Other (specify if other),,,,,,,,,,,,,0,
1039,6,0,Purchase food,,,,,,,,,,,,,,
1039,6,0,Education costs,,,,,,,,,,,,,,
1039,6,0,Purchase livestock,,,,,,,,,,,,,,
1039,6,0,Production or operating costs,,,,,,,,,,,,,,
1039,6,0,Health care expenses,,,,,,,,,,,,,,
1039,6,0,Social obligations,,,,,,,,,,,,,,
1039,6,0,Save,,,,,,,,,,,,,,
1039,6,0,Share with others,,,,,,,,,,,,,,
1039,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1039,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1039,6,0,Other (specify if other),,,,,,,,,,,,,,
1042,6,0,Purchase food,,,,,,,,,,,,,,
1042,6,0,Education costs,,,,,,,,,,,,,,
1042,6,0,Purchase livestock,,,,,,,,,,,,,,
1042,6,0,Production or operating costs,,,,,,,,,,,,,,
1042,6,0,Health care expenses,,,,,,,,,,,,,,
1042,6,0,Social obligations,,,,,,,,,,,,,,
1042,6,0,Save,,,,,,,,,,,,,,
1042,6,0,Share with others,,,,,,,,,,,,,,
1042,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1042,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1042,6,0,Other (specify if other),,,,,,,,,,,,,,
1043,3,0,Purchase food,,,,,,,,,,,,,2000,
1043,3,0,Education costs,,,,,,,,,,,,,200,
1043,3,0,Purchase livestock,,,,,,,,,,,,,0,
1043,3,0,Production or operating costs,,,,,,,,,,,,,0,
1043,3,0,Health care expenses,,,,,,,,,,,,,0,
1043,3,0,Social obligations,,,,,,,,,,,,,0,
1043,3,0,Save,,,,,,,,,,,,,800,
1043,3,0,Share with others,,,,,,,,,,,,,0,
1043,3,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,0,
1043,3,0,Other (specify if other),,,,,,,,,,,,,0,
1043,6,0,Purchase food,,,,,,,,,,,,,,
1043,6,0,Education costs,,,,,,,,,,,,,,
1043,6,0,Purchase livestock,,,,,,,,,,,,,,
1043,6,0,Production or operating costs,,,,,,,,,,,,,,
1043,6,0,Health care expenses,,,,,,,,,,,,,,
1043,6,0,Social obligations,,,,,,,,,,,,,,
1043,6,0,Save,,,,,,,,,,,,,,
1043,6,0,Share with others,,,,,,,,,,,,,,
1043,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1043,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1043,6,0,Other (specify if other),,,,,,,,,,,,,,
1044,6,0,Purchase food,,,,,,,,,,,,,,
1044,6,0,Education costs,,,,,,,,,,,,,,
1044,6,0,Purchase livestock,,,,,,,,,,,,,,
1044,6,0,Production or operating costs,,,,,,,,,,,,,,
1044,6,0,Health care expenses,,,,,,,,,,,,,,
1044,6,0,Social obligations,,,,,,,,,,,,,,
1044,6,0,Save,,,,,,,,,,,,,,
1044,6,0,Share with others,,,,,,,,,,,,,,
1044,6,0,Purchase Livestock Insurance (IBLI),,,,,,,,,,,,,,
1044,6,0,Purchase fodder for livestock,,,,,,,,,,,,,,
1044,6,0,Other (specify if other),,,,,,,,,,,,,,
1045,3,0,Purchase food,,,,,,,,,,,,,0,
1045,3,0,Education costs,,,,,,,,,,,,,3000,
1045,3,0,Purchase livestock,,,,,,,,,,,,,0,
1045,3,0,Production or operating costs,,,,,,,,,,,,,0,
1045,3,0,Health care expenses,,,,,,,,,,,,,0,
1045,3,0,Social obligations,,,,,,,,,,,,,0,
1045,3,0,Save,,,,,,,,,,,,,0,
1045,3,0,Share with others,,,,,,,,,,,,,0,
